sale_id,sale_date,product_id,customer_id,quantity,unit_price,total_price,store,channel
3613,2024-10-14,SKU-1221,205,1,749,749,Online,In-Store
3614,2025-04-30,SKU-1104,500,1,799,799,New York 5th Ave,Online
3615,2025-12-31,SKU-1070,481,1,1599,1599,Online,Online
3616,2024-07-23,SKU-1081,139,1,1699,1699,New York 5th Ave,Online
3617,2024-08-16,SKU-1106,345,1,799,799,Online,In-Store
3618,2024-04-27,SKU-1316,7,1,1799,1799,San Francisco Union Square,In-Store
3619,2025-03-21,SKU-1064,154,1,1499,1499,Online,Online
3620,2024-10-21,SKU-1024,60,1,1199,1199,Boston Boylston,Online
3621,2025-02-01,SKU-1044,268,1,1399,1399,Online,In-Store
3622,2025-03-08,SKU-1319,440,1,1799,1799,Seattle University Village,In-Store
3623,2024-02-16,SKU-1199,420,1,699,699,Online,Online
3624,2024-12-14,SKU-1017,52,1,1099,1099,Los Angeles Grove,Online
3625,2025-05-21,SKU-1360,318,1,549,549,San Francisco Union Square,Online
3626,2024-06-21,SKU-1074,147,1,1599,1599,Chicago Michigan Ave,Online
3627,2025-05-23,SKU-1066,87,1,1499,1499,Online,Online
3628,2025-05-28,SKU-1272,422,1,1399,1399,New York 5th Ave,Online
3629,2024-06-18,SKU-1185,184,3,499,1497,Boston Boylston,In-Store
3630,2024-05-20,SKU-1092,215,1,699,699,Chicago Michigan Ave,Online
3631,2025-06-12,SKU-1234,223,1,799,799,Austin Domain,Online
3632,2024-01-04,SKU-1219,305,3,649,1947,Online,Online
3633,2025-05-08,SKU-1084,380,2,1699,3398,Dallas NorthPark,Online
3634,2024-11-24,SKU-1097,400,1,699,699,Chicago Michigan Ave,Online
3635,2024-08-13,SKU-1279,245,1,1349,1349,Chicago Michigan Ave,Online
3636,2025-10-25,SKU-1106,326,1,799,799,New York 5th Ave,Online
3637,2025-06-19,SKU-1055,135,1,1499,1499,Online,Online
3638,2025-07-09,SKU-1098,386,1,699,699,New York 5th Ave,In-Store
3639,2024-09-19,SKU-1303,459,2,1549,3098,New York 5th Ave,Online
3640,2024-08-27,SKU-1230,207,1,799,799,Chicago Michigan Ave,In-Store
3641,2025-11-05,SKU-1348,153,1,279,279,Boston Boylston,Online
3642,2025-09-15,SKU-1092,293,1,699,699,Online,Online
3643,2024-06-19,SKU-1117,296,2,1899,3798,Miami Dadeland,Online
3644,2025-12-15,SKU-1158,233,1,1099,1099,San Francisco Union Square,In-Store
3645,2024-08-29,SKU-1096,187,1,699,699,New York 5th Ave,In-Store
3646,2024-08-21,SKU-1008,362,2,999,1998,Online,Online
3647,2024-08-04,SKU-1105,14,1,799,799,New York 5th Ave,In-Store
3648,2025-02-18,SKU-1224,242,1,899,899,Seattle University Village,In-Store
3649,2024-07-06,SKU-1029,377,2,1199,2398,Online,Online
3650,2025-10-19,SKU-1304,144,2,1699,3398,Austin Domain,In-Store
3651,2025-10-24,SKU-1268,260,1,1299,1299,New York 5th Ave,Online
3652,2024-02-17,SKU-1263,199,1,1149,1149,Los Angeles Grove,Online
3653,2024-06-22,SKU-1103,357,1,799,799,Los Angeles Grove,In-Store
3654,2025-02-13,SKU-1300,13,1,1599,1599,Austin Domain,Online
3655,2024-01-23,SKU-1359,433,1,549,549,Seattle University Village,Online
3656,2025-12-12,SKU-1034,234,1,1299,1299,Online,In-Store
3657,2024-03-20,SKU-1181,280,1,499,499,Boston Boylston,In-Store
3658,2024-07-29,SKU-1111,96,1,1299,1299,Miami Dadeland,In-Store
3659,2025-11-23,SKU-1100,459,1,799,799,Boston Boylston,Online
3660,2024-06-30,SKU-1340,393,1,629,629,Miami Dadeland,In-Store
3661,2025-07-03,SKU-1019,477,3,1099,3297,Online,Online
3662,2024-07-27,SKU-1038,396,1,1299,1299,Miami Dadeland,Online
3663,2024-01-07,SKU-1120,274,2,1899,3798,New York 5th Ave,In-Store
3664,2025-08-24,SKU-1201,150,1,699,699,Online,Online
3665,2025-11-11,SKU-1237,121,1,749,749,Dallas NorthPark,Online
3666,2024-11-05,SKU-1268,352,2,1299,2598,Dallas NorthPark,In-Store
3667,2025-08-02,SKU-1004,313,1,999,999,Dallas NorthPark,Online
3668,2024-03-06,SKU-1359,316,1,549,549,Online,Online
3669,2025-09-13,SKU-1047,272,1,1399,1399,Online,In-Store
3670,2024-10-11,SKU-1057,338,2,1499,2998,Austin Domain,In-Store
3671,2025-12-11,SKU-1237,348,1,749,749,Miami Dadeland,Online
3672,2025-04-27,SKU-1249,258,1,849,849,Miami Dadeland,Online
3673,2024-10-04,SKU-1211,340,2,549,1098,Online,Online
3674,2024-02-23,SKU-1315,53,1,1649,1649,Online,In-Store
3675,2025-11-04,SKU-1314,73,1,1799,1799,Boston Boylston,In-Store
3676,2025-04-04,SKU-1023,397,1,1199,1199,Online,Online
3677,2025-02-26,SKU-1337,323,3,599,1797,Online,Online
3678,2025-10-06,SKU-1011,277,1,1099,1099,Online,In-Store
3679,2025-04-10,SKU-1308,82,2,1699,3398,New York 5th Ave,Online
3680,2024-06-27,SKU-1197,334,1,699,699,Boston Boylston,Online
3681,2024-01-31,SKU-1074,339,1,1599,1599,Miami Dadeland,Online
3682,2024-12-13,SKU-1157,488,1,799,799,Chicago Michigan Ave,In-Store
3683,2024-03-18,SKU-1126,215,1,1499,1499,Chicago Michigan Ave,Online
3684,2025-09-06,SKU-1194,453,1,749,749,Boston Boylston,In-Store
3685,2025-02-05,SKU-1042,68,1,1399,1399,Online,Online
3686,2025-10-01,SKU-1033,62,1,1299,1299,New York 5th Ave,In-Store
3687,2025-03-07,SKU-1282,100,3,1499,4497,Seattle University Village,In-Store
3688,2025-09-01,SKU-1069,196,1,1499,1499,San Francisco Union Square,Online
3689,2025-11-27,SKU-1063,421,3,1499,4497,Boston Boylston,In-Store
3690,2024-10-29,SKU-1020,415,1,1199,1199,Seattle University Village,In-Store
3691,2025-01-17,SKU-1074,111,1,1599,1599,New York 5th Ave,Online
3692,2024-08-16,SKU-1022,235,2,1199,2398,Online,Online
3693,2025-04-07,SKU-1177,208,1,499,499,Miami Dadeland,In-Store
3694,2025-10-26,SKU-1014,390,1,1099,1099,New York 5th Ave,Online
3695,2024-11-21,SKU-1261,69,1,1149,1149,Miami Dadeland,In-Store
3696,2024-08-15,SKU-1076,358,1,1599,1599,Austin Domain,Online
3697,2025-03-26,SKU-1261,405,1,1149,1149,Online,In-Store
3698,2025-02-13,SKU-1230,424,3,799,2397,Seattle University Village,In-Store
3699,2024-05-01,SKU-1321,181,1,1799,1799,Boston Boylston,In-Store
3700,2025-01-13,SKU-1360,142,1,549,549,Dallas NorthPark,Online
3701,2024-05-10,SKU-1037,119,1,1299,1299,New York 5th Ave,Online
3702,2025-10-01,SKU-1283,497,1,1349,1349,Chicago Michigan Ave,Online
3703,2024-11-13,SKU-1018,291,1,1099,1099,Miami Dadeland,In-Store
3704,2024-06-27,SKU-1303,70,1,1549,1549,Austin Domain,In-Store
3705,2024-07-07,SKU-1046,85,1,1399,1399,Dallas NorthPark,In-Store
3706,2025-02-11,SKU-1032,38,1,1299,1299,Dallas NorthPark,In-Store
3707,2024-07-12,SKU-1184,457,1,649,649,Online,In-Store
3708,2025-09-07,SKU-1193,337,2,599,1198,Miami Dadeland,In-Store
3709,2025-07-15,SKU-1254,127,1,1099,1099,Online,In-Store
3710,2025-02-13,SKU-1253,285,2,949,1898,Los Angeles Grove,In-Store
3711,2025-03-20,SKU-1116,7,1,1699,1699,Online,Online
3712,2024-09-14,SKU-1166,459,1,499,499,San Francisco Union Square,Online
3713,2024-07-13,SKU-1081,500,1,1699,1699,Austin Domain,Online
3714,2024-01-31,SKU-1358,3,1,549,549,Boston Boylston,Online
3715,2025-12-16,SKU-1012,239,3,1099,3297,Boston Boylston,Online
3716,2024-03-09,SKU-1204,490,1,849,849,Austin Domain,In-Store
3717,2024-10-18,SKU-1222,375,2,899,1798,Dallas NorthPark,Online
3718,2025-06-12,SKU-1074,416,1,1599,1599,Chicago Michigan Ave,Online
3719,2025-04-26,SKU-1322,68,1,1949,1949,Online,In-Store
3720,2025-11-18,SKU-1108,197,1,799,799,Online,In-Store
3721,2024-10-30,SKU-1225,466,1,749,749,Online,In-Store
3722,2025-06-15,SKU-1242,94,1,899,899,Online,In-Store
3723,2025-03-12,SKU-1007,220,2,999,1998,San Francisco Union Square,In-Store
3724,2025-09-27,SKU-1206,206,1,699,699,Online,In-Store
3725,2025-07-12,SKU-1338,472,1,649,649,Dallas NorthPark,In-Store
3726,2025-02-15,SKU-1217,274,2,649,1298,Online,Online
3727,2025-10-05,SKU-1130,479,1,1699,1699,Online,In-Store
3728,2025-03-16,SKU-1102,293,2,799,1598,Online,Online
3729,2025-10-19,SKU-1262,494,1,1299,1299,Austin Domain,In-Store
3730,2024-11-10,SKU-1001,252,1,999,999,Online,In-Store
3731,2025-11-03,SKU-1079,100,2,1599,3198,Los Angeles Grove,In-Store
3732,2024-02-23,SKU-1301,255,1,1549,1549,Los Angeles Grove,Online
3733,2024-12-24,SKU-1042,32,1,1399,1399,Online,Online
3734,2024-02-16,SKU-1187,76,1,499,499,Seattle University Village,In-Store
3735,2024-03-13,SKU-1257,303,1,949,949,Online,Online
3736,2024-11-01,SKU-1052,375,1,1499,1499,Online,Online
3737,2025-04-04,SKU-1359,147,1,549,549,Chicago Michigan Ave,Online
3738,2025-03-30,SKU-1067,384,1,1499,1499,Dallas NorthPark,Online
3739,2024-03-08,SKU-1032,473,1,1299,1299,Dallas NorthPark,Online
3740,2024-03-19,SKU-1295,399,1,1449,1449,Austin Domain,Online
3741,2025-12-05,SKU-1128,286,1,1899,1899,Miami Dadeland,In-Store
3742,2025-11-04,SKU-1022,86,1,1199,1199,Miami Dadeland,In-Store
3743,2024-07-16,SKU-1019,498,1,1099,1099,Online,In-Store
3744,2025-06-05,SKU-1018,1,1,1099,1099,Online,Online
3745,2024-04-07,SKU-1019,165,1,1099,1099,Boston Boylston,Online
3746,2025-02-05,SKU-1067,343,1,1499,1499,Online,In-Store
3747,2025-10-24,SKU-1029,252,1,1199,1199,Miami Dadeland,Online
3748,2024-01-13,SKU-1071,368,1,1599,1599,Online,In-Store
3749,2024-01-19,SKU-1029,390,1,1199,1199,Online,In-Store
3750,2024-03-24,SKU-1243,412,1,749,749,Chicago Michigan Ave,In-Store
3751,2024-06-13,SKU-1192,393,1,749,749,Dallas NorthPark,In-Store
3752,2025-07-11,SKU-1059,284,1,1499,1499,New York 5th Ave,In-Store
3753,2024-01-22,SKU-1209,338,1,549,549,New York 5th Ave,Online
3754,2025-09-14,SKU-1037,358,1,1299,1299,Online,In-Store
3755,2025-12-27,SKU-1095,308,1,699,699,Online,Online
3756,2024-05-15,SKU-1059,103,1,1499,1499,Online,Online
3757,2024-01-22,SKU-1356,258,1,279,279,Boston Boylston,In-Store
3758,2025-05-14,SKU-1264,22,1,1299,1299,Los Angeles Grove,In-Store
3759,2024-02-13,SKU-1180,306,3,649,1947,Online,In-Store
3760,2025-09-21,SKU-1245,48,1,849,849,Chicago Michigan Ave,In-Store
3761,2024-10-15,SKU-1235,444,2,649,1298,Online,Online
3762,2025-02-03,SKU-1230,194,2,799,1598,Online,Online
3763,2024-02-18,SKU-1068,176,1,1499,1499,Online,Online
3764,2025-08-31,SKU-1046,336,1,1399,1399,New York 5th Ave,Online
3765,2024-06-11,SKU-1118,76,1,1499,1499,Online,Online
3766,2025-05-02,SKU-1324,245,1,1949,1949,Dallas NorthPark,Online
3767,2025-12-15,SKU-1069,491,1,1499,1499,Austin Domain,In-Store
3768,2024-05-20,SKU-1230,471,1,799,799,San Francisco Union Square,Online
3769,2025-02-03,SKU-1111,382,1,1299,1299,Online,In-Store
3770,2024-10-05,SKU-1084,216,1,1699,1699,Boston Boylston,Online
3771,2025-02-21,SKU-1096,93,1,699,699,Online,In-Store
3772,2025-01-07,SKU-1187,119,2,499,998,Dallas NorthPark,Online
3773,2024-11-04,SKU-1095,9,1,699,699,Online,Online
3774,2024-08-09,SKU-1178,465,1,649,649,Online,Online
3775,2025-02-06,SKU-1082,122,1,1699,1699,Online,Online
3776,2024-02-15,SKU-1108,67,1,799,799,Austin Domain,In-Store
3777,2024-09-29,SKU-1021,429,1,1199,1199,Online,Online
3778,2025-08-23,SKU-1030,23,2,1299,2598,San Francisco Union Square,In-Store
3779,2025-10-16,SKU-1014,15,1,1099,1099,Online,Online
3780,2025-12-06,SKU-1200,103,1,849,849,Austin Domain,Online
3781,2025-09-03,SKU-1092,188,1,699,699,Online,Online
3782,2025-02-05,SKU-1217,22,1,649,649,Online,In-Store
3783,2025-04-19,SKU-1107,179,1,799,799,Boston Boylston,In-Store
3784,2024-09-20,SKU-1336,416,1,429,429,Online,In-Store
3785,2024-10-19,SKU-1343,383,1,299,299,Chicago Michigan Ave,In-Store
3786,2024-08-18,SKU-1236,264,2,799,1598,Online,In-Store
3787,2025-07-15,SKU-1210,305,1,699,699,New York 5th Ave,In-Store
3788,2024-10-16,SKU-1168,391,1,499,499,Online,In-Store
3789,2025-12-03,SKU-1039,190,1,1299,1299,Online,Online
3790,2025-02-21,SKU-1143,195,1,3199,3199,Online,In-Store
3791,2024-05-22,SKU-1101,159,1,799,799,Chicago Michigan Ave,Online
3792,2025-10-17,SKU-1002,79,1,999,999,Austin Domain,In-Store
3793,2024-12-27,SKU-1101,410,1,799,799,Dallas NorthPark,Online
3794,2024-07-22,SKU-1091,349,1,699,699,Online,Online
3795,2024-04-02,SKU-1230,217,1,799,799,Los Angeles Grove,Online
3796,2025-03-26,SKU-1105,293,1,799,799,Online,Online
3797,2024-09-08,SKU-1063,303,1,1499,1499,Online,Online
3798,2024-09-27,SKU-1066,375,1,1499,1499,Austin Domain,Online
3799,2025-04-23,SKU-1230,299,1,799,799,Online,In-Store
3800,2024-03-22,SKU-1030,389,2,1299,2598,San Francisco Union Square,Online
3801,2024-11-03,SKU-1187,434,1,499,499,Seattle University Village,In-Store
3802,2024-05-06,SKU-1107,284,1,799,799,Online,In-Store
3803,2025-10-04,SKU-1244,344,1,899,899,Chicago Michigan Ave,Online
3804,2025-04-24,SKU-1344,26,1,279,279,Austin Domain,In-Store
3805,2025-04-30,SKU-1359,411,1,549,549,Austin Domain,Online
3806,2025-10-19,SKU-1060,52,1,1499,1499,Chicago Michigan Ave,Online
3807,2024-09-04,SKU-1198,112,1,849,849,Online,In-Store
3808,2025-05-05,SKU-1234,109,1,799,799,Austin Domain,Online
3809,2024-10-23,SKU-1183,133,2,499,998,Online,In-Store
3810,2024-06-16,SKU-1331,418,1,649,649,New York 5th Ave,In-Store
3811,2025-08-30,SKU-1348,335,1,279,279,Online,Online
3812,2025-12-27,SKU-1130,82,1,1699,1699,Online,Online
3813,2024-05-19,SKU-1084,123,1,1699,1699,Seattle University Village,Online
3814,2024-01-01,SKU-1023,34,1,1199,1199,New York 5th Ave,Online
3815,2024-10-12,SKU-1264,151,1,1299,1299,Online,In-Store
3816,2025-08-28,SKU-1143,269,1,3199,3199,Online,In-Store
3817,2024-11-24,SKU-1280,442,1,1499,1499,Online,In-Store
3818,2025-02-02,SKU-1234,30,1,799,799,Boston Boylston,Online
3819,2025-09-29,SKU-1108,36,1,799,799,Online,In-Store
3820,2025-02-06,SKU-1031,404,1,1299,1299,Online,Online
3821,2025-03-18,SKU-1227,321,1,749,749,Seattle University Village,Online
3822,2025-04-23,SKU-1031,112,1,1299,1299,Online,Online
3823,2024-02-04,SKU-1316,489,1,1799,1799,New York 5th Ave,In-Store
3824,2025-03-29,SKU-1251,2,1,849,849,Online,Online
3825,2024-12-09,SKU-1059,315,1,1499,1499,Online,In-Store
3826,2024-10-21,SKU-1278,44,1,1499,1499,Seattle University Village,Online
3827,2024-02-24,SKU-1129,68,1,2099,2099,Boston Boylston,Online
3828,2025-04-29,SKU-1228,401,2,899,1798,Austin Domain,Online
3829,2025-01-15,SKU-1106,292,1,799,799,Boston Boylston,In-Store
3830,2024-02-10,SKU-1107,126,1,799,799,Seattle University Village,Online
3831,2025-10-11,SKU-1151,434,3,5299,15897,Austin Domain,In-Store
3832,2025-02-25,SKU-1315,374,1,1649,1649,Online,In-Store
3833,2025-10-23,SKU-1066,301,1,1499,1499,Online,Online
3834,2025-08-07,SKU-1054,348,1,1499,1499,Los Angeles Grove,In-Store
3835,2025-09-04,SKU-1173,405,1,499,499,Online,In-Store
3836,2025-08-26,SKU-1241,379,1,749,749,San Francisco Union Square,Online
3837,2025-09-03,SKU-1078,360,2,1599,3198,Miami Dadeland,Online
3838,2025-03-22,SKU-1290,152,1,1649,1649,Online,Online
3839,2025-01-25,SKU-1055,52,1,1499,1499,Online,Online
3840,2025-06-30,SKU-1175,413,1,499,499,San Francisco Union Square,In-Store
3841,2024-10-22,SKU-1326,288,1,449,449,Dallas NorthPark,Online
3842,2024-07-05,SKU-1004,351,1,999,999,New York 5th Ave,In-Store
3843,2024-05-20,SKU-1357,466,2,549,1098,Online,In-Store
3844,2025-05-24,SKU-1168,154,2,499,998,Online,In-Store
3845,2025-04-17,SKU-1212,383,1,699,699,Los Angeles Grove,Online
3846,2025-06-22,SKU-1300,73,1,1599,1599,Boston Boylston,Online
3847,2025-10-26,SKU-1115,248,1,1499,1499,Online,In-Store
3848,2025-02-01,SKU-1352,268,1,829,829,Online,In-Store
3849,2024-09-18,SKU-1357,295,1,549,549,San Francisco Union Square,Online
3850,2025-09-05,SKU-1126,275,3,1499,4497,Dallas NorthPark,In-Store
3851,2024-11-28,SKU-1097,264,1,699,699,New York 5th Ave,Online
3852,2025-01-31,SKU-1067,99,1,1499,1499,Boston Boylston,Online
3853,2025-03-31,SKU-1351,79,2,849,1698,Online,In-Store
3854,2025-08-10,SKU-1012,451,1,1099,1099,Online,Online
3855,2025-03-04,SKU-1099,166,1,699,699,Online,Online
3856,2024-10-11,SKU-1115,170,1,1499,1499,Los Angeles Grove,In-Store
3857,2025-01-02,SKU-1341,455,1,249,249,Los Angeles Grove,Online
3858,2025-03-17,SKU-1349,141,1,799,799,Online,Online
3859,2025-02-28,SKU-1165,414,1,349,349,Chicago Michigan Ave,Online
3860,2025-02-28,SKU-1232,196,1,799,799,Online,Online
3861,2024-11-05,SKU-1038,134,2,1299,2598,Online,Online
3862,2024-01-06,SKU-1202,74,2,849,1698,Miami Dadeland,In-Store
3863,2025-07-01,SKU-1050,219,1,1499,1499,Online,In-Store
3864,2024-02-12,SKU-1295,374,1,1449,1449,Online,Online
3865,2025-09-29,SKU-1061,153,1,1499,1499,Miami Dadeland,Online
3866,2025-02-25,SKU-1328,32,1,429,429,Online,In-Store
3867,2025-09-18,SKU-1082,377,1,1699,1699,Chicago Michigan Ave,Online
3868,2024-03-11,SKU-1201,109,2,699,1398,Online,In-Store
3869,2024-03-08,SKU-1190,422,1,749,749,San Francisco Union Square,In-Store
3870,2025-08-12,SKU-1308,450,2,1699,3398,Los Angeles Grove,In-Store
3871,2024-10-02,SKU-1083,57,1,1699,1699,Online,Online
3872,2024-11-21,SKU-1067,469,1,1499,1499,Online,Online
3873,2025-12-08,SKU-1261,252,1,1149,1149,Online,Online
3874,2025-05-25,SKU-1355,328,1,249,249,San Francisco Union Square,Online
3875,2024-12-10,SKU-1062,300,1,1499,1499,Miami Dadeland,In-Store
3876,2025-03-18,SKU-1011,1,1,1099,1099,Online,In-Store
3877,2024-02-15,SKU-1067,411,1,1499,1499,Online,Online
3878,2024-05-23,SKU-1326,171,1,449,449,Los Angeles Grove,In-Store
3879,2024-11-15,SKU-1310,79,1,1799,1799,Online,Online
3880,2025-04-27,SKU-1257,147,1,949,949,Chicago Michigan Ave,Online
3881,2024-04-26,SKU-1201,337,2,699,1398,Online,Online
3882,2025-12-04,SKU-1106,268,1,799,799,Seattle University Village,Online
3883,2024-05-12,SKU-1147,430,1,4499,4499,San Francisco Union Square,In-Store
3884,2025-06-10,SKU-1162,413,1,5999,5999,Dallas NorthPark,Online
3885,2024-08-13,SKU-1104,87,1,799,799,Dallas NorthPark,Online
3886,2025-07-15,SKU-1254,193,1,1099,1099,Seattle University Village,In-Store
3887,2025-05-07,SKU-1041,150,1,1399,1399,Boston Boylston,Online
3888,2025-12-17,SKU-1301,2,1,1549,1549,Online,Online
3889,2025-10-19,SKU-1193,469,1,599,599,Seattle University Village,Online
3890,2024-04-02,SKU-1355,240,1,249,249,Chicago Michigan Ave,Online
3891,2025-01-05,SKU-1271,421,2,1249,2498,Online,Online
3892,2024-01-24,SKU-1206,478,1,699,699,New York 5th Ave,Online
3893,2024-08-13,SKU-1033,335,1,1299,1299,Los Angeles Grove,Online
3894,2024-06-04,SKU-1148,453,1,4899,4899,Online,Online
3895,2025-12-26,SKU-1291,417,1,1499,1499,Miami Dadeland,In-Store
3896,2025-07-09,SKU-1078,322,1,1599,1599,San Francisco Union Square,Online
3897,2025-04-22,SKU-1317,229,1,1799,1799,Chicago Michigan Ave,In-Store
3898,2025-03-06,SKU-1017,255,1,1099,1099,Online,Online
3899,2025-07-11,SKU-1166,277,3,499,1497,San Francisco Union Square,Online
3900,2025-06-10,SKU-1117,34,1,1899,1899,Online,Online
3901,2025-08-17,SKU-1143,155,1,3199,3199,Online,In-Store
3902,2024-06-20,SKU-1264,208,1,1299,1299,Miami Dadeland,Online
3903,2025-02-24,SKU-1065,106,1,1499,1499,Chicago Michigan Ave,In-Store
3904,2025-02-12,SKU-1346,41,1,299,299,Online,In-Store
3905,2025-10-08,SKU-1231,403,1,649,649,Seattle University Village,Online
3906,2025-07-14,SKU-1301,450,1,1549,1549,Miami Dadeland,Online
3907,2025-07-06,SKU-1333,268,1,399,399,San Francisco Union Square,In-Store
3908,2024-05-17,SKU-1273,418,1,1249,1249,Miami Dadeland,In-Store
3909,2025-02-01,SKU-1139,367,2,2799,5598,Austin Domain,In-Store
3910,2025-04-10,SKU-1009,301,1,999,999,Online,Online
3911,2025-01-31,SKU-1036,284,1,1299,1299,San Francisco Union Square,Online
3912,2025-11-09,SKU-1068,477,1,1499,1499,Miami Dadeland,In-Store
3913,2024-02-17,SKU-1200,125,1,849,849,Seattle University Village,Online
3914,2025-09-20,SKU-1141,212,1,3399,3399,Miami Dadeland,In-Store
3915,2024-07-14,SKU-1307,174,3,1549,4647,Online,Online
3916,2024-04-13,SKU-1280,393,1,1499,1499,Online,In-Store
3917,2024-11-26,SKU-1321,169,1,1799,1799,Online,Online
3918,2025-11-23,SKU-1298,464,1,1599,1599,Online,Online
3919,2025-09-09,SKU-1023,346,1,1199,1199,Boston Boylston,Online
3920,2024-09-26,SKU-1068,23,1,1499,1499,Online,In-Store
3921,2024-03-19,SKU-1171,160,1,349,349,Online,In-Store
3922,2025-12-19,SKU-1343,53,1,299,299,Austin Domain,In-Store
3923,2024-02-20,SKU-1354,102,1,179,179,New York 5th Ave,In-Store
3924,2025-02-06,SKU-1028,420,1,1199,1199,Dallas NorthPark,Online
3925,2025-10-16,SKU-1018,225,1,1099,1099,Boston Boylston,Online
3926,2024-05-25,SKU-1113,119,1,1699,1699,San Francisco Union Square,Online
3927,2025-03-12,SKU-1271,263,1,1249,1249,Online,Online
3928,2024-01-26,SKU-1129,469,1,2099,2099,Austin Domain,Online
3929,2025-03-13,SKU-1268,489,1,1299,1299,Online,Online
3930,2025-09-19,SKU-1107,164,2,799,1598,Los Angeles Grove,In-Store
3931,2024-05-01,SKU-1150,182,1,4899,4899,Chicago Michigan Ave,Online
3932,2025-09-07,SKU-1117,466,2,1899,3798,Seattle University Village,Online
3933,2025-02-06,SKU-1109,493,1,799,799,Chicago Michigan Ave,In-Store
3934,2024-03-31,SKU-1243,170,1,749,749,Chicago Michigan Ave,In-Store
3935,2024-08-20,SKU-1223,117,1,749,749,Online,Online
3936,2024-03-11,SKU-1303,282,1,1549,1549,Online,In-Store
3937,2025-02-02,SKU-1171,13,1,349,349,Dallas NorthPark,In-Store
3938,2025-04-27,SKU-1074,364,1,1599,1599,Online,Online
3939,2025-08-09,SKU-1030,183,1,1299,1299,Chicago Michigan Ave,In-Store
3940,2025-09-16,SKU-1331,59,1,649,649,New York 5th Ave,Online
3941,2024-06-18,SKU-1083,40,2,1699,3398,Los Angeles Grove,Online
3942,2024-10-20,SKU-1182,457,1,649,649,Dallas NorthPark,Online
3943,2025-11-14,SKU-1265,246,1,1149,1149,Online,In-Store
3944,2025-07-29,SKU-1241,105,1,749,749,Seattle University Village,In-Store
3945,2024-05-11,SKU-1071,303,1,1599,1599,Miami Dadeland,In-Store
3946,2025-10-14,SKU-1170,124,1,499,499,Dallas NorthPark,In-Store
3947,2025-10-11,SKU-1007,179,1,999,999,Dallas NorthPark,In-Store
3948,2025-01-28,SKU-1187,363,1,499,499,Miami Dadeland,Online
3949,2025-04-08,SKU-1318,236,1,1949,1949,Online,In-Store
3950,2024-03-20,SKU-1357,1,1,549,549,Online,Online
3951,2024-06-27,SKU-1098,416,1,699,699,Dallas NorthPark,Online
3952,2024-05-16,SKU-1277,349,1,1349,1349,Seattle University Village,Online
3953,2024-03-15,SKU-1203,461,1,699,699,Dallas NorthPark,In-Store
3954,2025-03-07,SKU-1352,250,1,829,829,Online,In-Store
3955,2025-09-21,SKU-1023,37,2,1199,2398,Online,In-Store
3956,2024-10-07,SKU-1068,151,1,1499,1499,Online,Online
3957,2024-03-05,SKU-1061,235,2,1499,2998,Online,Online
3958,2024-05-23,SKU-1089,445,2,1699,3398,Miami Dadeland,In-Store
3959,2025-05-16,SKU-1027,385,1,1199,1199,Online,Online
3960,2024-12-31,SKU-1183,377,1,499,499,Boston Boylston,Online
3961,2025-08-19,SKU-1202,389,1,849,849,Online,Online
3962,2024-09-26,SKU-1232,416,1,799,799,Online,In-Store
3963,2025-07-14,SKU-1006,166,2,999,1998,Online,Online
3964,2024-08-01,SKU-1281,426,1,1349,1349,Dallas NorthPark,In-Store
3965,2024-09-18,SKU-1272,449,2,1399,2798,Chicago Michigan Ave,Online
3966,2024-08-22,SKU-1045,294,2,1399,2798,Online,Online
3967,2024-09-15,SKU-1060,474,1,1499,1499,Online,Online
3968,2025-12-04,SKU-1255,247,1,949,949,Online,In-Store
3969,2024-09-23,SKU-1037,357,1,1299,1299,Austin Domain,Online
3970,2024-11-20,SKU-1158,110,1,1099,1099,Online,In-Store
3971,2024-11-25,SKU-1002,147,1,999,999,Online,Online
3972,2024-07-17,SKU-1108,27,1,799,799,Seattle University Village,In-Store
3973,2025-12-14,SKU-1148,275,1,4899,4899,Los Angeles Grove,Online
3974,2024-11-28,SKU-1077,48,1,1599,1599,Dallas NorthPark,Online
3975,2024-06-23,SKU-1108,324,1,799,799,Online,In-Store
3976,2025-07-15,SKU-1137,234,1,3199,3199,Online,In-Store
3977,2025-03-09,SKU-1101,155,1,799,799,Online,In-Store
3978,2025-07-15,SKU-1296,334,1,1599,1599,Miami Dadeland,Online
3979,2024-07-21,SKU-1106,126,1,799,799,Boston Boylston,In-Store
3980,2025-12-24,SKU-1092,381,1,699,699,Online,Online
3981,2024-07-08,SKU-1013,491,1,1099,1099,Los Angeles Grove,In-Store
3982,2024-12-09,SKU-1353,466,1,129,129,Seattle University Village,In-Store
3983,2024-10-22,SKU-1328,380,1,429,429,Online,Online
3984,2025-05-06,SKU-1038,19,1,1299,1299,Online,Online
3985,2024-05-25,SKU-1079,10,1,1599,1599,Online,In-Store
3986,2025-06-15,SKU-1105,73,1,799,799,Online,In-Store
3987,2024-11-23,SKU-1069,119,1,1499,1499,Boston Boylston,In-Store
3988,2025-01-16,SKU-1045,194,1,1399,1399,Online,Online
3989,2024-02-17,SKU-1347,436,1,299,299,Online,In-Store
3990,2024-08-16,SKU-1063,295,1,1499,1499,Online,Online
3991,2025-01-22,SKU-1043,490,1,1399,1399,Dallas NorthPark,In-Store
3992,2024-09-17,SKU-1039,172,1,1299,1299,Miami Dadeland,Online
